occurrenceID,eventID,measurementType,measurementValue,measurementUnit,measurementUnitID,measurementTypeID
AMBON_Zooplankton_2017_ML4.14_36_Thysanoessa_raschii_?_?_BONGO_505UM_MICROSCOPY_0.0147,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.01,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Cumacea_?_?_BONGO_505UM_MICROSCOPY_0.0348,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.103,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Neocalanus_cristatus_?_?_BONGO_505UM_MICROSCOPY_0.0844,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.021,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Euphausiacea_juvenile_?_BONGO_505UM_MICROSCOPY_0.093,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.164,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Cirripedia_cyprid_?_BONGO_505UM_MICROSCOPY_0.1334,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],4.923,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.1509,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.903,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.1617,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.123,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.1682,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.123,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.1745,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.308,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.1787,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.215,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.1973,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.882,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Limacina_helicina_?_?_BONGO_505UM_MICROSCOPY_0.2167,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.123,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Mertensia_ovum_?_?_BONGO_505UM_MICROSCOPY_1.2511,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.133,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_1.3947,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],1.846,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_1.4637,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],4.841,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML4.14_36_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_ML4.14_2017-08-14T02:13:00Z,Abundance_[#/m3],0.031,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.0001,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.011,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Epilabidocera_longipedata_?_?_BONGO_505UM_MICROSCOPY_0.0004,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.011,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Eucalanus_bungii_?_?_BONGO_505UM_MICROSCOPY_0.0021,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.043,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0111,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.022,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.0593,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.011,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.0948,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.628,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.1114,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.39,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.1535,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.476,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.1655,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.108,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.2289,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.162,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.2464,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.249,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.3585,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.162,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_1.2497,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.173,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_6.7045,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],21.989,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.1_73_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_ML5.1_2017-08-20T10:35:00Z,Abundance_[#/m3],0.011,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Eucalanus_bungii_?_?_BONGO_505UM_MICROSCOPY_0.0011,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.031,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0085,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.046,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.0155,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.015,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.0481,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.386,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Euphausiacea_juvenile_?_BONGO_505UM_MICROSCOPY_0.0735,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.031,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.0883,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.417,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.0994,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.108,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Mertensia_ovum_?_?_BONGO_505UM_MICROSCOPY_0.1045,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.015,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.1245,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.093,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.1722,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.247,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.1954,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.649,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.2097,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.185,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.453,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],1.437,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_1.8944,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.278,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Aurelia_?_?_BONGO_505UM_MICROSCOPY_24.687,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.015,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.2_72_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_ML5.2_2017-08-20T07:09:00Z,Abundance_[#/m3],0.015,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Pseudocalanus_minutus_?_?_BONGO_505UM_MICROSCOPY_0.0003,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.014,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0085,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.058,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Gammaridae_?_?_BONGO_505UM_MICROSCOPY_0.0181,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.101,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Polychaeta_larvae_?_BONGO_505UM_MICROSCOPY_0.0449,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.087,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.0474,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.144,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.0604,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.043,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.0849,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.101,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.1329,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.347,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.2605,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.188,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.2914,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.419,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.3414,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.303,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.3707,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],2.629,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.4261,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],1.199,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.6776,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],3.062,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_4.1617,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.852,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Beroe_?_?_BONGO_505UM_MICROSCOPY_7.223,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.043,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.4_71_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_ML5.4_2017-08-20T02:10:00Z,Abundance_[#/m3],0.116,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Eucalanus_bungii_?_?_BONGO_505UM_MICROSCOPY_0.0002,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.016,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Hyperoche_medusarum_?_?_BONGO_505UM_MICROSCOPY_0.0017,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.016,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Polychaeta_larvae_?_BONGO_505UM_MICROSCOPY_0.0039,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.016,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0042,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.062,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Cirripedia_cyprid_?_BONGO_505UM_MICROSCOPY_0.0166,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.652,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0511,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.295,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.062,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.497,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.1045,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.093,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.1396,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.124,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Bolinopsis_infundibulum_?_?_BONGO_505UM_MICROSCOPY_0.1421,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.031,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.1473,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.481,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.1534,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.14,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.195,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.357,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.312,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],1.505,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML5.5_70_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_1.1678,AMBON_Zooplankton_2017_ML5.5_2017-08-19T23:01:00Z,Abundance_[#/m3],0.279,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
