ufn,semsp_id,seine_id,species,fork_length_field,weight_field,weight,fork_length
U20133,NA,DE614N3,SO,NA,NA,NA,NA
U20134,NA,DE614N3,SO,NA,NA,NA,NA
U20135,NA,DE614N3,SO,NA,NA,NA,NA
U20136,NA,DE614N3,SO,NA,NA,NA,NA
U20137,NA,DE614N3,SO,NA,NA,NA,NA
U20138,NA,DE614N3,SO,NA,NA,NA,NA
U20139,NA,DE614N3,SO,NA,NA,NA,NA
U20140,NA,DE614N3,SO,NA,NA,NA,NA
U20141,NA,DE614N3,HE,NA,NA,NA,NA
U20701,NA,DE621N2,SO,105,11,NA,NA
U20702,NA,DE621N2,SO,105,10.5,NA,NA
U20703,NA,DE621N2,SO,94,8.9,NA,NA
U20704,NA,DE621N2,SO,122,16,NA,NA
U20705,NA,DE621N2,SO,115,14,NA,NA
U20706,NA,DE621N2,SO,99,9.2,NA,NA
U20707,NA,DE621N2,SO,116,15,NA,NA
U20708,NA,DE621N2,SO,110,13.3,NA,NA
U20709,NA,DE621N2,SO,118,14.6,NA,NA
U20710,NA,DE621N2,SO,112,12.2,NA,NA
U20791,NA,DE621N2,PI,90,6.5,NA,NA
U20792,NA,DE621N2,PI,98,8.1,NA,NA
U20793,NA,DE621N2,PI,92,5.5,NA,NA
U20794,NA,DE621N2,PI,92,6.6,NA,NA
U20795,NA,DE621N2,PI,89,5.8,NA,NA
U20796,NA,DE621N2,PI,88,6.7,NA,NA
U20797,NA,DE621N2,PI,90,6.2,NA,NA
U20798,NA,DE621N2,PI,101,8,NA,NA
U20799,NA,DE621N2,PI,95,7.2,NA,NA
U20800,NA,DE621N2,PI,88,6.2,NA,NA
U20721,NA,DE621N2,CU,86,5.2,NA,NA
U20722,NA,DE621N2,CU,109,11.2,NA,NA
U20723,NA,DE621N2,CU,113,12.5,NA,NA
U20724,NA,DE621N2,CU,108,9.9,NA,NA
U20725,NA,DE621N2,CU,111,13,NA,NA
U20726,NA,DE621N2,CU,97,8.5,NA,NA
U20727,NA,DE621N2,CU,114,13.2,NA,NA
U20728,NA,DE621N2,CU,91,6.7,NA,NA
U20729,NA,DE621N2,CU,115,13.5,NA,NA
U20730,NA,DE621N2,CU,89,5.2,NA,NA
U20719,NA,DE621N2,SO,NA,NA,NA,NA
U20720,NA,DE621N2,SO,NA,NA,NA,NA
U20711,NA,DE621N2,SO,NA,NA,NA,NA
U20712,NA,DE621N2,SO,NA,NA,NA,NA
U20713,NA,DE621N2,SO,NA,NA,NA,NA
U20714,NA,DE621N2,SO,NA,NA,NA,NA
U20715,NA,DE621N2,SO,NA,NA,NA,NA
U20716,NA,DE621N2,SO,NA,NA,NA,NA
U20717,NA,DE621N2,SO,NA,NA,NA,NA
U20718,NA,DE621N2,SO,NA,NA,NA,NA
U20741,NA,DE621N2,SO,NA,NA,NA,NA
U20742,NA,DE621N2,SO,NA,NA,NA,NA
U20743,NA,DE621N2,SO,NA,NA,NA,NA
U20744,NA,DE621N2,SO,NA,NA,NA,NA
U20745,NA,DE621N2,SO,NA,NA,NA,NA
U20746,NA,DE621N2,SO,NA,NA,NA,NA
U20747,NA,DE621N2,SO,NA,NA,NA,NA
U20748,NA,DE621N2,SO,NA,NA,NA,NA
U20749,NA,DE621N2,SO,NA,NA,NA,NA
U20750,NA,DE621N2,SO,NA,NA,NA,NA
U20751,NA,DE621N2,CO,NA,NA,NA,NA
U20731,NA,DE621N2,HE,NA,NA,NA,NA
U20732,NA,DE621N2,HE,NA,NA,NA,NA
U20733,NA,DE621N2,HE,NA,NA,NA,NA
U20041,NA,DE626N1,SO,111,14,NA,NA
U20042,NA,DE626N1,SO,116,15,NA,NA
U20043,NA,DE626N1,SO,121,17.5,NA,NA
U20044,NA,DE626N1,SO,112,14,NA,NA
U20045,NA,DE626N1,SO,108,11.9,NA,NA
U20046,NA,DE626N1,SO,118,13.5,NA,NA
U20047,NA,DE626N1,SO,115,14,NA,NA
U20048,NA,DE626N1,SO,118,12.3,NA,NA
U20049,NA,DE626N1,SO,110,12,NA,NA
U20050,NA,DE626N1,SO,114,14.8,NA,NA
U20051,NA,DE626N1,CU,128,20.2,NA,NA
U20052,NA,DE626N1,CU,117,15.7,NA,NA
U20053,NA,DE626N1,CU,111,12,NA,NA
U20054,NA,DE626N1,CU,111,10.1,NA,NA
U20055,NA,DE626N1,CU,110,13.5,NA,NA
U20056,NA,DE626N1,CU,115,13.9,NA,NA
U20057,NA,DE626N1,CU,102,9.2,NA,NA
U20058,NA,DE626N1,CU,114,13.1,NA,NA
U20059,NA,DE626N1,CU,115,10.7,NA,NA
U20060,NA,DE626N1,CU,99,8.6,NA,NA
U20061,NA,DE626N1,PI,89,7.3,NA,NA
U20062,NA,DE626N1,PI,100,8.5,NA,NA
U20063,NA,DE626N1,PI,98,8.3,NA,NA
U20064,NA,DE626N1,PI,102,9.8,NA,NA
U20065,NA,DE626N1,PI,101,8.6,NA,NA
U20066,NA,DE626N1,PI,96,7.5,NA,NA
U20067,NA,DE626N1,PI,98,7.2,NA,NA
U20068,NA,DE626N1,PI,96,8,NA,NA
U20069,NA,DE626N1,PI,99,9.1,NA,NA
U20070,NA,DE626N1,PI,96,7.2,NA,NA
U20071,NA,DE626N1,HE,NA,NA,NA,NA
U20081,NA,DE626N1,SO,NA,NA,NA,NA
U20091,NA,DE626N1,SO,NA,NA,NA,NA
U20092,NA,DE626N1,SO,NA,NA,NA,NA
U20093,NA,DE626N1,SO,NA,NA,NA,NA
U20094,NA,DE626N1,SO,NA,NA,NA,NA
U20095,NA,DE626N1,SO,NA,NA,NA,NA
U20096,NA,DE626N1,SO,NA,NA,NA,NA
U20097,NA,DE626N1,SO,NA,NA,NA,NA
U20098,NA,DE626N1,SO,NA,NA,NA,NA
U20099,NA,DE626N1,SO,NA,NA,NA,NA
U20100,NA,DE626N1,SO,NA,NA,NA,NA
U21601,NA,DE626N1,SO,NA,NA,NA,NA
U21602,NA,DE626N1,SO,NA,NA,NA,NA
U21603,NA,DE626N1,SO,NA,NA,NA,NA
U21604,NA,DE626N1,SO,NA,NA,NA,NA
U21605,NA,DE626N1,SO,NA,NA,NA,NA
U21606,NA,DE626N1,SO,NA,NA,NA,NA
U21607,NA,DE626N1,SO,NA,NA,NA,NA
U21608,NA,DE626N1,SO,NA,NA,NA,NA
U21609,NA,DE626N1,SO,NA,NA,NA,NA
U21610,NA,DE626N1,SO,NA,NA,NA,NA
U20561,NA,DE628N3,SO,121,17,NA,NA
U20562,NA,DE628N3,SO,121,16.8,NA,NA
U20563,NA,DE628N3,SO,126,17.8,NA,NA
U20564,NA,DE628N3,SO,123,17.5,NA,NA
U20565,NA,DE628N3,SO,117,16.8,NA,NA
U20566,NA,DE628N3,SO,122,16.5,NA,NA
U20567,NA,DE628N3,SO,121,17.3,NA,NA
U20568,NA,DE628N3,SO,124,19.5,NA,NA
U20569,NA,DE628N3,SO,118,17,NA,NA
U20570,NA,DE628N3,SO,115,17.3,NA,NA
U20571,NA,DE628N3,CU,120,17.2,NA,NA
U20572,NA,DE628N3,CU,120,16.8,NA,NA
U20573,NA,DE628N3,CU,122,17.5,NA,NA
U20574,NA,DE628N3,CU,124,18,NA,NA
U20575,NA,DE628N3,CU,123,17.5,NA,NA
U20576,NA,DE628N3,CU,124,19,NA,NA
U20577,NA,DE628N3,CU,129,21.5,NA,NA
U20578,NA,DE628N3,CU,126,19.3,NA,NA
U20579,NA,DE628N3,CU,120,15.5,NA,NA
U20580,NA,DE628N3,CU,124,18.5,NA,NA
U20581,NA,DE628N3,SO,NA,NA,NA,NA
U20582,NA,DE628N3,SO,NA,NA,NA,NA
U20583,NA,DE628N3,SO,NA,NA,NA,NA
U20584,NA,DE628N3,SO,NA,NA,NA,NA
U20585,NA,DE628N3,SO,NA,NA,NA,NA
U20586,NA,DE628N3,SO,NA,NA,NA,NA
U20587,NA,DE628N3,SO,NA,NA,NA,NA
U20588,NA,DE628N3,SO,NA,NA,NA,NA
U20589,NA,DE628N3,SO,NA,NA,NA,NA
U20590,NA,DE628N3,SO,NA,NA,NA,NA
U20591,NA,DE628N3,SO,NA,NA,NA,NA
U20592,NA,DE628N3,SO,NA,NA,NA,NA
U20593,NA,DE628N3,SO,NA,NA,NA,NA
U20594,NA,DE628N3,SO,NA,NA,NA,NA
U20595,NA,DE628N3,SO,NA,NA,NA,NA
U20596,NA,DE628N3,SO,NA,NA,NA,NA
U20597,NA,DE628N3,SO,NA,NA,NA,NA
U20598,NA,DE628N3,SO,NA,NA,NA,NA
U20599,NA,DE628N3,SO,NA,NA,NA,NA
U20600,NA,DE628N3,SO,NA,NA,NA,NA
U21611,NA,DE628N3,HE,NA,NA,NA,NA
U20861,NA,DE632N2,SO,114,12,NA,NA
U20862,NA,DE632N2,SO,122,17,NA,NA
U20863,NA,DE632N2,SO,122,16,NA,NA
U20864,NA,DE632N2,SO,125,19,NA,NA
U20865,NA,DE632N2,SO,121,15,NA,NA
U20866,NA,DE632N2,SO,128,16,NA,NA
U20867,NA,DE632N2,SO,122,16,NA,NA
U20868,NA,DE632N2,SO,125,17,NA,NA
U20869,NA,DE632N2,SO,122,17,NA,NA
U20870,NA,DE632N2,SO,120,16.5,NA,NA
U20871,NA,DE632N2,PI,110,11,NA,NA
U20872,NA,DE632N2,PI,105,10,NA,NA
U20873,NA,DE632N2,PI,111,13,NA,NA
U20874,NA,DE632N2,PI,100,9,NA,NA
U20875,NA,DE632N2,PI,105,11,NA,NA
U20876,NA,DE632N2,PI,114,13,NA,NA
U20877,NA,DE632N2,PI,100,8,NA,NA
U20878,NA,DE632N2,PI,101,8,NA,NA
U20879,NA,DE632N2,PI,108,11,NA,NA
U20880,NA,DE632N2,PI,113,12,NA,NA
U20841,NA,DE632N2,PI,131,13,NA,NA
U20842,NA,DE632N2,CU,115,14,NA,NA
U20843,NA,DE632N2,CU,120,17,NA,NA
U20844,NA,DE632N2,PI,126,19,NA,NA
U20845,NA,DE632N2,CU,111,13,NA,NA
U20846,NA,DE632N2,CU,125,19,NA,NA
U20847,NA,DE632N2,CU,NA,19,NA,NA
U20848,NA,DE632N2,CU,125,18,NA,NA
U20849,NA,DE632N2,CU,115,15,NA,NA
U20850,NA,DE632N2,CU,120,16,NA,NA
U20831,NA,DE632N2,SO,NA,NA,NA,NA
U20832,NA,DE632N2,SO,NA,NA,NA,NA
U20833,NA,DE632N2,SO,NA,NA,NA,NA
U20851,NA,DE632N2,HE,NA,NA,NA,NA
U20852,NA,DE632N2,HE,NA,NA,NA,NA
U20853,NA,DE632N2,HE,NA,NA,NA,NA
U20911,NA,DE632N2,CK,NA,NA,NA,NA
U20901,NA,DE632N2,CU,115,12,NA,NA
U20902,NA,DE632N2,CU,125,18,NA,NA
U20921,NA,DE636N2,SO,116,15,NA,NA
U20931,NA,DE636N2,PI,115,15,NA,NA
U20932,NA,DE636N2,PI,105,10.8,NA,NA
U20933,NA,DE636N2,PI,108,11.5,NA,NA
U20934,NA,DE636N2,PI,113,12,NA,NA
U20935,NA,DE636N2,PI,115,14,NA,NA
U20936,NA,DE636N2,PI,115,15,NA,NA
U20937,NA,DE636N2,PI,120,16.3,NA,NA
U20938,NA,DE636N2,PI,119,4.5,NA,NA
U20939,NA,DE636N2,PI,120,15.5,NA,NA
U20940,NA,DE636N2,PI,125,17,NA,NA
U21091,NA,DE636N2,CU,100,8.2,NA,NA
U21092,NA,DE636N2,CU,121,16.3,NA,NA
U21093,NA,DE636N2,CU,98,8.1,NA,NA
U21094,NA,DE636N2,CU,111,11.3,NA,NA
U21095,NA,DE636N2,CU,100,8.6,NA,NA
U21096,NA,DE636N2,CU,100,8.5,NA,NA
U21097,NA,DE636N2,CU,105,12,NA,NA
U21098,NA,DE636N2,CU,100,7.8,NA,NA
U21099,NA,DE636N2,CU,94,7,NA,NA
U21100,NA,DE636N2,CU,120,17.8,NA,NA
U20941,NA,DE636N2,CK,NA,NA,NA,NA
U20942,NA,DE636N2,CK,NA,NA,NA,NA
U20943,NA,DE636N2,CK,NA,NA,NA,NA
U20951,NA,DE636N2,PI,NA,NA,NA,NA
U21181,NA,DE642N2,SO,126,20.5,NA,NA
U21182,NA,DE642N2,SO,127,20.5,NA,NA
U21183,NA,DE642N2,SO,115,16,NA,NA
U21191,NA,DE642N2,PI,124,19.5,NA,NA
U21192,NA,DE642N2,PI,125,18,NA,NA
U21193,NA,DE642N2,PI,124,20.5,NA,NA
U21194,NA,DE642N2,PI,129,21.3,NA,NA
U21195,NA,DE642N2,PI,126,22,NA,NA
U21196,NA,DE642N2,PI,122,16.5,NA,NA
U21197,NA,DE642N2,PI,115,13,NA,NA
U21198,NA,DE642N2,PI,128,20.8,NA,NA
U21199,NA,DE642N2,PI,123,17.5,NA,NA
U21200,NA,DE642N2,PI,126,17,NA,NA
U21151,NA,DE642N2,CU,132,24,NA,NA
U21152,NA,DE642N2,CU,129,21,NA,NA
U21153,NA,DE642N2,CU,131,23.5,NA,NA
U21154,NA,DE642N2,CU,134,24.3,NA,NA
U21155,NA,DE642N2,CU,133,21.5,NA,NA
U21156,NA,DE642N2,CU,131,23,NA,NA
U21157,NA,DE642N2,CU,128,21.5,NA,NA
U21158,NA,DE642N2,CU,130,21,NA,NA
U21159,NA,DE642N2,CU,123,19,NA,NA
U21160,NA,DE642N2,CU,132,23.5,NA,NA
U21161,NA,DE642N2,CO,NA,NA,NA,NA
U21171,NA,DE642N2,HE,NA,NA,NA,NA
U21172,NA,DE642N2,HE,NA,NA,NA,NA
U21173,NA,DE642N2,HE,NA,NA,NA,NA
U21174,NA,DE642N2,HE,NA,NA,NA,NA
U21201,NA,DE642N3,SO,133,22.5,NA,NA
U21202,NA,DE642N3,SO,110,10.5,NA,NA
U21203,NA,DE642N3,SO,120,17,NA,NA
U21204,NA,DE642N3,SO,123,18.5,NA,NA
U21205,NA,DE642N3,SO,125,18.5,NA,NA
U21206,NA,DE642N3,SO,125,18.5,NA,NA
U21207,NA,DE642N3,SO,125,19.5,NA,NA
U21208,NA,DE642N3,SO,110,14,NA,NA
U21209,NA,DE642N3,SO,104,11.8,NA,NA
U21210,NA,DE642N3,SO,120,18,NA,NA
U21211,NA,DE642N3,SO,NA,NA,NA,NA
U21212,NA,DE642N3,SO,NA,NA,NA,NA
U21213,NA,DE642N3,SO,NA,NA,NA,NA
U21214,NA,DE642N3,SO,NA,NA,NA,NA
U21221,NA,DE642N3,CU,NA,NA,NA,NA
U21361,NA,DE647N3,SO,118,18.5,NA,NA
U21331,NA,DE647N3,PI,125,21.5,NA,NA
U21332,NA,DE647N3,PI,120,17,NA,NA
U21333,NA,DE647N3,PI,118,17.8,NA,NA
U21334,NA,DE647N3,PI,120,17.8,NA,NA
U21335,NA,DE647N3,PI,115,17,NA,NA
U21336,NA,DE647N3,PI,122,18.5,NA,NA
U21337,NA,DE647N3,PI,119,18,NA,NA
U21338,NA,DE647N3,PI,116,15.5,NA,NA
U21339,NA,DE647N3,PI,125,21,NA,NA
U21340,NA,DE647N3,PI,123,17.5,NA,NA
U21341,NA,DE647N3,CU,111,14,NA,NA
U21342,NA,DE647N3,CU,140,28,NA,NA
U21343,NA,DE647N3,CU,123,20.5,NA,NA
U21344,NA,DE647N3,CU,115,16.3,NA,NA
U21345,NA,DE647N3,CU,129,22,NA,NA
U21346,NA,DE647N3,CU,131,24,NA,NA
U21347,NA,DE647N3,CU,132,26.8,NA,NA
U21348,NA,DE647N3,CU,114,16,NA,NA
U21349,NA,DE647N3,CU,141,30,NA,NA
U21350,NA,DE647N3,CU,115,16,NA,NA
U21351,NA,DE647N3,HE,NA,NA,NA,NA
U21352,NA,DE647N3,HE,NA,NA,NA,NA
U21353,NA,DE647N3,HE,NA,NA,NA,NA
U21354,NA,DE647N3,HE,NA,NA,NA,NA
U21371,NA,DE647N3,CU,NA,NA,NA,NA
U21381,NA,DE647N3,CU,125,22.5,NA,NA
U21501,NA,DE652N1,PI,125,20.5,NA,NA
U21502,NA,DE652N1,PI,128,19,NA,NA
U21503,NA,DE652N1,PI,144,31.5,NA,NA
U21504,NA,DE652N1,PI,105,11,NA,NA
U21505,NA,DE652N1,PI,113,12.5,NA,NA
U21506,NA,DE652N1,PI,111,13,NA,NA
U21507,NA,DE652N1,PI,107,11,NA,NA
U21508,NA,DE652N1,PI,106,12,NA,NA
U21509,NA,DE652N1,PI,121,18.5,NA,NA
U21510,NA,DE652N1,PI,121,15.5,NA,NA
U21511,NA,DE652N1,CU,155,38.5,NA,NA
U21512,NA,DE652N1,CU,143,27.5,NA,NA
U21513,NA,DE652N1,CU,121,17,NA,NA
U21514,NA,DE652N1,CU,129,21.5,NA,NA
U21515,NA,DE652N1,CU,141,28,NA,NA
U21516,NA,DE652N1,CU,147,34,NA,NA
U21517,NA,DE652N1,CU,139,26.5,NA,NA
U21518,NA,DE652N1,CU,148,31,NA,NA
U21519,NA,DE652N1,CU,152,35,NA,NA
U21520,NA,DE652N1,CU,150,37,NA,NA
U21521,NA,DE652N1,SO,92,7.3,NA,NA
U21522,NA,DE652N1,SO,79,3,NA,NA
U20281,NA,DE609N1,SO,112,11.5,NA,NA
U20282,NA,DE609N1,SO,111,10.3,NA,NA
U20283,NA,DE609N1,SO,104,9.5,NA,NA
U20284,NA,DE609N1,SO,118,15,NA,NA
U20285,NA,DE609N1,SO,112,11.5,NA,NA
U20286,NA,DE609N1,SO,104,9.5,NA,NA
U20287,NA,DE609N1,SO,104,11.8,NA,NA
U20288,NA,DE609N1,SO,105,10.5,NA,NA
U20289,NA,DE609N1,SO,109,11.5,NA,NA
U20290,NA,DE609N1,SO,104,10.5,NA,NA
U20291,NA,DE609N1,SO,NA,NA,NA,NA
U20292,NA,DE609N1,SO,NA,NA,NA,NA
U20293,NA,DE609N1,SO,NA,NA,NA,NA
U20294,NA,DE609N1,SO,NA,NA,NA,NA
U20295,NA,DE609N1,SO,NA,NA,NA,NA
U20296,NA,DE609N1,SO,NA,NA,NA,NA
U20297,NA,DE609N1,SO,NA,NA,NA,NA
U20298,NA,DE609N1,SO,NA,NA,NA,NA
U20299,NA,DE609N1,SO,NA,NA,NA,NA
U20300,NA,DE609N1,SO,NA,NA,NA,NA
U20301,NA,DE609N1,SO,NA,NA,NA,NA
U20302,NA,DE609N1,SO,NA,NA,NA,NA
U20303,NA,DE609N1,SO,NA,NA,NA,NA
U20304,NA,DE609N1,SO,NA,NA,NA,NA
U20305,NA,DE609N1,SO,NA,NA,NA,NA
U20306,NA,DE609N1,SO,NA,NA,NA,NA
U20307,NA,DE609N1,SO,NA,NA,NA,NA
U20308,NA,DE609N1,SO,NA,NA,NA,NA
U20309,NA,DE609N1,SO,NA,NA,NA,NA
U20310,NA,DE609N1,SO,NA,NA,NA,NA
U20311,NA,DE609N1,CO,NA,NA,NA,NA
U20501,NA,DE627N1,SO,132,20,NA,NA
U20502,NA,DE627N1,SO,124,17.5,NA,NA
U20503,NA,DE627N1,SO,130,24.2,NA,NA
U20504,NA,DE627N1,SO,118,17.5,NA,NA
U20505,NA,DE627N1,SO,116,16.2,NA,NA
U20506,NA,DE627N1,SO,134,23,NA,NA
U20507,NA,DE627N1,SO,120,16.2,NA,NA
U20508,NA,DE627N1,SO,115,15,NA,NA
U20509,NA,DE627N1,SO,125,19,NA,NA
U20510,NA,DE627N1,SO,132,26,NA,NA
U20511,NA,DE627N1,CU,133,22.5,NA,NA
U20512,NA,DE627N1,CU,163,44.5,NA,NA
U20513,NA,DE627N1,CU,145,28,NA,NA
U20514,NA,DE627N1,CU,149,33,NA,NA
U20515,NA,DE627N1,CU,135,24.5,NA,NA
U20516,NA,DE627N1,CU,145,28.5,NA,NA
U20517,NA,DE627N1,CU,140,26.5,NA,NA
U20518,NA,DE627N1,CU,135,25.5,NA,NA
U20519,NA,DE627N1,CU,123,17,NA,NA
U20520,NA,DE627N1,CU,142,28.5,NA,NA
U20531,NA,DE627N1,SO,NA,NA,NA,NA
U20532,NA,DE627N1,SO,NA,NA,NA,NA
U20533,NA,DE627N1,SO,NA,NA,NA,NA
U20534,NA,DE627N1,SO,NA,NA,NA,NA
U20535,NA,DE627N1,SO,NA,NA,NA,NA
U20536,NA,DE627N1,SO,NA,NA,NA,NA
U20537,NA,DE627N1,SO,NA,NA,NA,NA
U20538,NA,DE627N1,SO,NA,NA,NA,NA
U20539,NA,DE627N1,SO,NA,NA,NA,NA
U20540,NA,DE627N1,SO,NA,NA,NA,NA
U20541,NA,DE627N1,SO,NA,NA,NA,NA
U20542,NA,DE627N1,SO,NA,NA,NA,NA
U20543,NA,DE627N1,SO,NA,NA,NA,NA
U20544,NA,DE627N1,SO,NA,NA,NA,NA
U20545,NA,DE627N1,SO,NA,NA,NA,NA
U20546,NA,DE627N1,SO,NA,NA,NA,NA
U20547,NA,DE627N1,SO,NA,NA,NA,NA
U20548,NA,DE627N1,SO,NA,NA,NA,NA
U20549,NA,DE627N1,SO,NA,NA,NA,NA
U20550,NA,DE627N1,SO,NA,NA,NA,NA
U21661,NA,DE631N1,SO,120,18.5,NA,NA
U21662,NA,DE631N1,SO,118,15.8,NA,NA
U21663,NA,DE631N1,SO,116,15.8,NA,NA
U21664,NA,DE631N1,SO,124,19,NA,NA
U21665,NA,DE631N1,SO,119,17,NA,NA
U21666,NA,DE631N1,SO,117,15.5,NA,NA
U21667,NA,DE631N1,SO,118,18.5,NA,NA
U21668,NA,DE631N1,SO,121,15.4,NA,NA
U21669,NA,DE631N1,SO,112,15,NA,NA
U21670,NA,DE631N1,SO,115,15.8,NA,NA
U21671,NA,DE631N1,CU,120,16.8,NA,NA
U21672,NA,DE631N1,CU,115,13.9,NA,NA
U21673,NA,DE631N1,CU,113,13.5,NA,NA
U21674,NA,DE631N1,CU,106,10.2,NA,NA
U21675,NA,DE631N1,CU,104,9.5,NA,NA
U21676,NA,DE631N1,CU,120,17.2,NA,NA
U21677,NA,DE631N1,CU,118,15.5,NA,NA
U21678,NA,DE631N1,CU,96,9,NA,NA
U21679,NA,DE631N1,CU,116,15.5,NA,NA
U21680,NA,DE631N1,CU,104,10.5,NA,NA
U21681,NA,DE631N1,SO,NA,NA,NA,NA
U20401,NA,DE613N3,SO,102,10.5,NA,NA
U20402,NA,DE613N3,SO,111,10.1,NA,NA
U20403,NA,DE613N3,SO,106,11.5,NA,NA
U20404,NA,DE613N3,SO,109,13,NA,NA
U20405,NA,DE613N3,SO,99,8.5,NA,NA
U20411,NA,DE613N3,CO,NA,NA,NA,NA
U20421,NA,DE613N3,CU,123,16.5,NA,NA
U20422,NA,DE613N3,CU,110,13,NA,NA
U20423,NA,DE613N3,CU,99,9,NA,NA
U20424,NA,DE613N3,CU,125,17,NA,NA
U20425,NA,DE613N3,CU,112,12.7,NA,NA
U20426,NA,DE613N3,CU,116,14,NA,NA
U20427,NA,DE613N3,CU,99,9.3,NA,NA
U20881,NA,DE630N1,SO,130,18.2,NA,NA
U20882,NA,DE630N1,SO,110,14,NA,NA
U20883,NA,DE630N1,SO,130,21.5,NA,NA
U20884,NA,DE630N1,SO,127,21.5,NA,NA
U20885,NA,DE630N1,SO,122,18.5,NA,NA
U20886,NA,DE630N1,SO,130,20.5,NA,NA
U20887,NA,DE630N1,SO,124,19,NA,NA
U20888,NA,DE630N1,SO,120,17.5,NA,NA
U20889,NA,DE630N1,SO,130,20.5,NA,NA
U20890,NA,DE630N1,SO,108,13,NA,NA
U20821,NA,DE630N1,PI,118,14,NA,NA
U20822,NA,DE630N1,PI,115,14.8,NA,NA
U20891,NA,DE630N1,CU,122,16.5,NA,NA
U20892,NA,DE630N1,CU,122,18,NA,NA
U20893,NA,DE630N1,CU,108,11.3,NA,NA
U20894,NA,DE630N1,CU,115,15,NA,NA
U20895,NA,DE630N1,CU,111,13,NA,NA
U20896,NA,DE630N1,CU,122,18.5,NA,NA
U20897,NA,DE630N1,CU,115,14.5,NA,NA
U20898,NA,DE630N1,CU,141,29,NA,NA
U20899,NA,DE630N1,CU,125,18,NA,NA
U20900,NA,DE630N1,CU,125,20.5,NA,NA
U21631,NA,DE630N1,SO,NA,NA,NA,NA
U21632,NA,DE630N1,SO,NA,NA,NA,NA
U21633,NA,DE630N1,SO,NA,NA,NA,NA
U21634,NA,DE630N1,SO,NA,NA,NA,NA
U21635,NA,DE630N1,SO,NA,NA,NA,NA
U21636,NA,DE630N1,SO,NA,NA,NA,NA
U21637,NA,DE630N1,SO,NA,NA,NA,NA
U21638,NA,DE630N1,SO,NA,NA,NA,NA
U21639,NA,DE630N1,SO,NA,NA,NA,NA
U21640,NA,DE630N1,SO,NA,NA,NA,NA
U21641,NA,DE630N1,SO,NA,NA,NA,NA
U21642,NA,DE630N1,SO,NA,NA,NA,NA
U21643,NA,DE630N1,SO,NA,NA,NA,NA
U21644,NA,DE630N1,SO,NA,NA,NA,NA
U21645,NA,DE630N1,SO,NA,NA,NA,NA
U21646,NA,DE630N1,SO,NA,NA,NA,NA
U21647,NA,DE630N1,SO,NA,NA,NA,NA
U21648,NA,DE630N1,SO,NA,NA,NA,NA
U21649,NA,DE630N1,SO,NA,NA,NA,NA
U21650,NA,DE630N1,SO,NA,NA,NA,NA
U21651,NA,DE630N1,HE,NA,NA,NA,NA
U21652,NA,DE630N1,HE,NA,NA,NA,NA
U21653,NA,DE630N1,HE,NA,NA,NA,NA
U21101,NA,DE639N2,SO,122,19,NA,NA
U21102,NA,DE639N2,SO,131,20,NA,NA
U21103,NA,DE639N2,SO,137,25.5,NA,NA
U21104,NA,DE639N2,SO,105,8.5,NA,NA
U20981,NA,DE639N2,PI,105,8.5,NA,NA
U20982,NA,DE639N2,PI,123,15.5,NA,NA
U20983,NA,DE639N2,PI,120,13.5,NA,NA
U20984,NA,DE639N2,PI,107,9,NA,NA
U20985,NA,DE639N2,PI,107,10,NA,NA
U20986,NA,DE639N2,PI,125,15.5,NA,NA
U20987,NA,DE639N2,PI,103,12,NA,NA
U20988,NA,DE639N2,PI,128,16,NA,NA
U20989,NA,DE639N2,PI,102,8.5,NA,NA
U20990,NA,DE639N2,PI,113,12,NA,NA
U20991,NA,DE639N2,CU,146,33,NA,NA
U20992,NA,DE639N2,CU,105,10,NA,NA
U20993,NA,DE639N2,CU,112,11.5,NA,NA
U20994,NA,DE639N2,CU,143,26,NA,NA
U20995,NA,DE639N2,CU,127,18,NA,NA
U20996,NA,DE639N2,CU,96,9.5,NA,NA
U20997,NA,DE639N2,CU,143,28,NA,NA
U20998,NA,DE639N2,CU,115,15.5,NA,NA
U21321,NA,DE644N3,PI,115,14.5,NA,NA
U21322,NA,DE644N3,PI,115,13.3,NA,NA
U21323,NA,DE644N3,PI,122,18,NA,NA
U21324,NA,DE644N3,PI,120,17.5,NA,NA
U21325,NA,DE644N3,PI,116,15.5,NA,NA
U21326,NA,DE644N3,PI,116,16,NA,NA
U21327,NA,DE644N3,PI,118,17,NA,NA
U21328,NA,DE644N3,PI,121,16.5,NA,NA
U21329,NA,DE644N3,PI,121,18,NA,NA
U21330,NA,DE644N3,PI,87,5.5,NA,NA
U20261,NA,DE608N1,PI,83,4,NA,NA
U20262,NA,DE608N1,PI,77,3.5,NA,NA
U20263,NA,DE608N1,PI,75,3.1,NA,NA
U20264,NA,DE608N1,PI,83,4.2,NA,NA
U20265,NA,DE608N1,PI,81,4,NA,NA
U20266,NA,DE608N1,PI,80,3.8,NA,NA
U20267,NA,DE608N1,PI,79,3.4,NA,NA
U20268,NA,DE608N1,PI,75,2.8,NA,NA
U20269,NA,DE608N1,PI,73,2.9,NA,NA
U20270,NA,DE608N1,PI,84,3.9,NA,NA
U20271,NA,DE608N1,CU,76,4,NA,NA
U20272,NA,DE608N1,CU,74,3.4,NA,NA
U20273,NA,DE608N1,CU,77,3.5,NA,NA
U20361,NA,DE612N1,PI,83,5.3,NA,NA
