occurrenceID,occurrenceStatus,basisOfRecord,organismID,eventDate,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,scientificNameID,eventID,samplingProtocol,kingdom,taxonRank,lifeStage,sex,associatedReferences,coordinateUncertaintyInMeters,dataGeneralizations
ioos_atn_38553_2011-12-08T02:19:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-08T02:19:55Z,62.578,-170.512,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-08T02:19:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-08T04:17:23Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-08T04:17:23Z,62.605,-170.508,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-08T04:17:23Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-08T06:05:35Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-08T06:05:35Z,62.628,-170.493,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-08T06:05:35Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-08T09:33:01Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-08T09:33:01Z,62.668,-170.441,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-08T09:33:01Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-08T13:38:11Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-08T13:38:11Z,62.737,-170.406,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-08T13:38:11Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-08T14:26:58Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-08T14:26:58Z,62.75,-170.392,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-08T14:26:58Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-08T16:08:08Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-08T16:08:08Z,62.792,-170.382,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-08T16:08:08Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-09T00:58:03Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-09T00:58:03Z,62.87,-170.236,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-09T00:58:03Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 3 records.
ioos_atn_38553_2011-12-09T01:15:18Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-09T01:15:18Z,62.872,-170.221,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-09T01:15:18Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-09T02:09:18Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-09T02:09:18Z,62.869,-170.227,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-09T02:09:18Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 4 records.
ioos_atn_38553_2011-12-09T03:07:47Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-09T03:07:47Z,62.835,-170.187,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-09T03:07:47Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-09T06:03:34Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-09T06:03:34Z,62.869,-170.183,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-09T06:03:34Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-09T09:11:19Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-09T09:11:19Z,62.882,-170.098,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-09T09:11:19Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-10T00:23:25Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-10T00:23:25Z,62.835,-169.746,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-10T00:23:25Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-10T05:29:56Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-10T05:29:56Z,62.804,-169.534,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-10T05:29:56Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
ioos_atn_38553_2011-12-10T07:25:51Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-10T07:25:51Z,62.799,-169.45,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-10T07:25:51Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-12-10T08:48:37Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-10T08:48:37Z,62.815,-169.417,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-10T08:48:37Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-10T14:57:43Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-10T14:57:43Z,62.838,-169.227,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-10T14:57:43Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-10T18:44:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-10T18:44:22Z,62.868,-169.122,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-10T18:44:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-11T03:48:13Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-11T03:48:13Z,62.882,-168.79,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-11T03:48:13Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-11T04:41:21Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-11T04:41:21Z,62.878,-168.76,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-11T04:41:21Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-11T05:09:51Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-11T05:09:51Z,62.879,-168.747,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-11T05:09:51Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 3 records.
ioos_atn_38553_2011-12-11T06:49:21Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-11T06:49:21Z,62.894,-168.702,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-11T06:49:21Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-11T07:14:06Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-11T07:14:06Z,62.902,-168.675,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-11T07:14:06Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-11T08:29:51Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-11T08:29:51Z,62.926,-168.626,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-11T08:29:51Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-12-12T01:32:39Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-12T01:32:39Z,62.881,-168.481,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-12T01:32:39Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-12T04:17:48Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-12T04:17:48Z,62.847,-168.522,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-12T04:17:48Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-12T13:44:07Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-12T13:44:07Z,62.782,-168.406,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-12T13:44:07Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-12T14:37:47Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-12T14:37:47Z,62.788,-168.399,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-12T14:37:47Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-12T16:19:26Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-12T16:19:26Z,62.788,-168.416,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-12T16:19:26Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-13T00:07:18Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-13T00:07:18Z,62.791,-168.267,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-13T00:07:18Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-13T06:06:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-13T06:06:00Z,62.77,-168.26,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-13T06:06:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-13T07:45:47Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-13T07:45:47Z,62.773,-168.234,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-13T07:45:47Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-13T13:37:40Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-13T13:37:40Z,62.758,-168.199,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-13T13:37:40Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-13T15:52:11Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-13T15:52:11Z,62.753,-168.224,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-13T15:52:11Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-14T00:22:02Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-14T00:22:02Z,62.798,-168.178,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-14T00:22:02Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
ioos_atn_38553_2011-12-14T01:37:23Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-14T01:37:23Z,62.795,-168.2,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-14T01:37:23Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
ioos_atn_38553_2011-12-14T02:33:24Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-14T02:33:24Z,62.806,-168.168,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-14T02:33:24Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 3 records.
ioos_atn_38553_2011-12-14T03:14:14Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-14T03:14:14Z,62.804,-168.169,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-14T03:14:14Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 2 records.
ioos_atn_38553_2011-12-15T03:02:30Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-15T03:02:30Z,62.669,-168.573,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-15T03:02:30Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-15T04:44:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-15T04:44:22Z,62.654,-168.605,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-15T04:44:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 2 records.
ioos_atn_38553_2011-12-15T14:04:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-15T14:04:22Z,62.506,-168.846,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-15T14:04:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-15T15:46:04Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-15T15:46:04Z,62.471,-168.853,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-15T15:46:04Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-15T16:46:02Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-15T16:46:02Z,62.468,-168.87,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-15T16:46:02Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-16T04:49:26Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-16T04:49:26Z,62.326,-169.198,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-16T04:49:26Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-16T11:22:07Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-16T11:22:07Z,62.316,-169.578,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-16T11:22:07Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-16T15:34:14Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-16T15:34:14Z,62.311,-169.708,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-16T15:34:14Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-16T16:17:29Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-16T16:17:29Z,62.314,-169.742,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-16T16:17:29Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-16T18:01:02Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-16T18:01:02Z,62.307,-169.767,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-16T18:01:02Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
ioos_atn_38553_2011-12-17T00:46:09Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-17T00:46:09Z,62.254,-169.914,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-17T00:46:09Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-17T12:51:46Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-17T12:51:46Z,62.205,-170.194,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-17T12:51:46Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-17T14:33:25Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-17T14:33:25Z,62.245,-170.292,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-17T14:33:25Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-17T18:42:06Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-17T18:42:06Z,62.309,-170.34,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-17T18:42:06Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-17T19:49:15Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-17T19:49:15Z,62.332,-170.37,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-17T19:49:15Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-12-17T21:31:14Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-17T21:31:14Z,62.351,-170.403,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-17T21:31:14Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-12-18T03:31:59Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-18T03:31:59Z,62.398,-170.479,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-18T03:31:59Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-18T04:03:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-18T04:03:55Z,62.395,-170.483,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-18T04:03:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-12-18T07:42:35Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-18T07:42:35Z,62.398,-170.496,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-18T07:42:35Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-12-18T16:50:28Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-18T16:50:28Z,62.437,-170.669,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-18T16:50:28Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-12-19T03:03:58Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-19T03:03:58Z,62.519,-170.797,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-19T03:03:58Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-19T05:18:36Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-19T05:18:36Z,62.522,-170.747,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-19T05:18:36Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 3 records.
ioos_atn_38553_2011-12-19T07:08:47Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-19T07:08:47Z,62.522,-170.75,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-19T07:08:47Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-20T04:56:42Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-20T04:56:42Z,62.438,-170.79,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-20T04:56:42Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-12-20T05:28:27Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-20T05:28:27Z,62.436,-170.784,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-20T05:28:27Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-12-20T06:45:42Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-20T06:45:42Z,62.428,-170.799,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-20T06:45:42Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-12-20T07:02:57Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-20T07:02:57Z,62.429,-170.803,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-20T07:02:57Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 2 records.
ioos_atn_38553_2011-12-20T08:44:12Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-20T08:44:12Z,62.435,-170.816,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-20T08:44:12Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 2 records.
ioos_atn_38553_2011-12-21T00:44:43Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-21T00:44:43Z,62.52,-170.777,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-21T00:44:43Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-12-21T01:17:50Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-21T01:17:50Z,62.525,-170.777,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-21T01:17:50Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 4 records.
ioos_atn_38553_2011-12-21T02:32:53Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-21T02:32:53Z,62.535,-170.766,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-21T02:32:53Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 3 records.
ioos_atn_38553_2011-12-21T03:31:23Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-12-21T03:31:23Z,62.537,-170.732,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-12-21T03:31:23Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 3 records.
